coal,electricity,natural gas,wood,private,public,walk/bicycle,diesel,electric,hybrid,lpg,petrol,Vehicle Monthly Distance Km,Frequency of Traveling by Air,extra large waste bag,large waste bag,medium waste bag,small waste bag,Waste Bag Weekly Count,CarbonEmission
0,0,1,0,0,1,0,0,0,0,0,0,1312,0,0,0,1,0,2,1065
0,1,0,0,0,0,1,0,0,0,0,0,33,1,0,0,0,1,1,1094
0,0,0,1,1,0,0,1,0,0,0,0,9242,1,0,0,1,0,7,3085
0,1,0,0,0,0,1,0,0,0,0,0,75,3,1,0,0,0,6,2542
0,0,0,1,1,0,0,1,0,0,0,0,9704,0,1,0,0,0,4,2969
1,0,0,0,0,1,0,0,0,0,0,0,1204,0,0,0,0,1,1,1320
1,0,0,0,0,0,1,0,0,0,0,0,37,1,1,0,0,0,5,2155
0,0,1,0,1,0,0,1,0,0,0,0,7988,0,0,0,1,0,2,3641
0,0,1,0,0,1,0,0,0,0,0,0,882,3,0,0,1,0,4,3199
0,0,1,0,1,0,0,0,0,0,1,0,3194,1,0,0,0,1,6,2796
0,1,0,0,0,0,1,0,0,0,0,0,79,3,0,0,0,1,3,2654
0,1,0,0,0,1,0,0,0,0,0,0,675,0,0,0,1,0,2,1236
0,0,1,0,0,0,1,0,0,0,0,0,85,3,0,0,0,1,3,2233
0,0,0,1,0,1,0,0,0,0,0,0,648,1,1,0,0,0,5,2708
0,0,1,0,0,1,0,0,0,0,0,0,718,0,0,1,0,0,7,1184
0,1,0,0,0,1,0,0,0,0,0,0,393,0,0,0,1,0,5,1099
0,1,0,0,0,1,0,0,0,0,0,0,270,1,0,0,0,1,5,1526
0,1,0,0,0,1,0,0,0,0,0,0,1638,1,1,0,0,0,7,1870
0,0,1,0,0,0,1,0,0,0,0,0,35,0,0,1,0,0,6,1833
1,0,0,0,0,1,0,0,0,0,0,0,1423,3,1,0,0,0,4,3516
0,0,0,1,0,1,0,0,0,0,0,0,435,3,0,0,0,1,7,2333
0,0,0,1,0,0,1,0,0,0,0,0,25,1,1,0,0,0,5,2718
0,1,0,0,0,1,0,0,0,0,0,0,1950,1,0,0,1,0,3,1916
1,0,0,0,1,0,0,0,0,0,1,0,3654,1,0,0,0,1,5,2637
0,1,0,0,0,0,1,0,0,0,0,0,74,1,0,0,1,0,3,1126
0,1,0,0,0,0,1,0,0,0,0,0,72,1,0,0,0,1,1,1066
0,1,0,0,0,0,1,0,0,0,0,0,57,2,1,0,0,0,3,1855
1,0,0,0,1,0,0,0,0,0,1,0,370,2,0,1,0,0,1,2258
1,0,0,0,0,0,1,0,0,0,0,0,70,0,1,0,0,0,2,1385
0,0,0,1,1,0,0,0,0,0,1,0,8001,0,0,0,1,0,2,3201
0,0,1,0,0,0,1,0,0,0,0,0,22,3,0,1,0,0,7,2771
0,0,1,0,0,1,0,0,0,0,0,0,520,0,0,1,0,0,3,1331
1,0,0,0,1,0,0,0,1,0,0,0,8876,2,0,0,1,0,7,2608
1,0,0,0,0,0,1,0,0,0,0,0,44,0,0,1,0,0,4,1414
0,0,1,0,0,1,0,0,0,0,0,0,402,2,1,0,0,0,7,2339
0,1,0,0,0,1,0,0,0,0,0,0,1679,3,1,0,0,0,1,2783
0,0,1,0,1,0,0,1,0,0,0,0,7440,0,0,1,0,0,7,4039
0,0,0,1,1,0,0,0,0,0,1,0,678,3,1,0,0,0,7,3036
0,1,0,0,0,1,0,0,0,0,0,0,1319,1,0,0,0,1,7,1645
0,1,0,0,0,0,1,0,0,0,0,0,15,2,1,0,0,0,4,1553
1,0,0,0,0,0,1,0,0,0,0,0,6,2,1,0,0,0,6,2789
0,0,0,1,0,0,1,0,0,0,0,0,35,0,0,0,0,1,1,1023
0,1,0,0,1,0,0,0,0,0,0,1,6683,3,0,0,1,0,1,3624
0,0,0,1,0,0,1,0,0,0,0,0,36,3,0,0,1,0,5,2561
0,0,0,1,1,0,0,0,0,0,1,0,4195,0,0,0,0,1,3,2855
0,1,0,0,0,0,1,0,0,0,0,0,21,3,0,0,1,0,4,2267
0,1,0,0,0,1,0,0,0,0,0,0,1798,0,1,0,0,0,3,994
0,0,0,1,1,0,0,0,0,0,1,0,4562,2,0,1,0,0,7,3571
1,0,0,0,0,1,0,0,0,0,0,0,1006,1,1,0,0,0,1,1789
1,0,0,0,0,0,1,0,0,0,0,0,77,2,0,0,0,1,5,2170
0,0,0,1,1,0,0,0,0,1,0,0,4428,1,0,1,0,0,6,2751
0,0,1,0,0,1,0,0,0,0,0,0,1630,1,0,1,0,0,5,1470
0,1,0,0,1,0,0,0,0,1,0,0,9282,2,0,0,1,0,7,3199
0,1,0,0,1,0,0,0,0,0,1,0,7025,0,0,0,1,0,2,3443
1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,7,3238
1,0,0,0,1,0,0,0,0,1,0,0,5321,1,0,0,1,0,4,2598
1,0,0,0,1,0,0,0,1,0,0,0,7423,0,1,0,0,0,2,1479
0,0,0,1,0,0,1,0,0,0,0,0,55,1,0,0,0,1,3,977
0,1,0,0,0,1,0,0,0,0,0,0,87,2,0,0,0,1,3,1589
1,0,0,0,1,0,0,0,1,0,0,0,4373,1,0,0,1,0,2,1184
0,0,1,0,1,0,0,0,0,1,0,0,7576,0,0,1,0,0,7,2514
1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,1,0,0,7,2056
0,0,1,0,0,0,1,0,0,0,0,0,76,3,0,0,0,1,7,2546
0,0,0,1,1,0,0,1,0,0,0,0,2468,1,0,0,0,1,7,2334
1,0,0,0,1,0,0,0,0,0,1,0,8542,2,0,1,0,0,1,4131
0,0,1,0,0,0,1,0,0,0,0,0,53,2,0,1,0,0,1,1857
0,1,0,0,1,0,0,0,1,0,0,0,9970,1,1,0,0,0,6,2127
0,0,1,0,0,1,0,0,0,0,0,0,118,2,0,0,1,0,2,1738
0,0,1,0,1,0,0,0,0,0,1,0,6040,0,0,0,0,1,3,2779
1,0,0,0,0,1,0,0,0,0,0,0,1202,3,1,0,0,0,4,4219
0,0,1,0,1,0,0,0,0,0,1,0,1943,2,0,1,0,0,7,2966
0,1,0,0,0,0,1,0,0,0,0,0,95,0,0,0,0,1,6,1417
0,0,0,1,0,0,1,0,0,0,0,0,70,3,0,0,1,0,7,3444
0,0,0,1,0,0,1,0,0,0,0,0,63,2,0,0,1,0,4,1641
1,0,0,0,1,0,0,0,0,0,0,1,2132,3,0,0,1,0,5,2886
0,0,0,1,0,0,1,0,0,0,0,0,91,0,0,0,1,0,7,2537
0,1,0,0,1,0,0,0,0,0,0,1,185,1,0,0,1,0,2,572
0,1,0,0,1,0,0,0,0,0,0,1,3674,2,1,0,0,0,4,4285
1,0,0,0,1,0,0,0,1,0,0,0,7643,1,0,1,0,0,5,1837
1,0,0,0,0,0,1,0,0,0,0,0,7,3,0,0,0,1,4,3280
1,0,0,0,1,0,0,0,0,0,1,0,3237,3,0,0,0,1,3,2721
0,0,1,0,0,1,0,0,0,0,0,0,1254,2,1,0,0,0,6,3095
0,0,0,1,0,0,1,0,0,0,0,0,98,3,0,0,1,0,2,2537
0,0,0,1,1,0,0,0,0,0,1,0,8451,2,0,1,0,0,7,5247
0,1,0,0,0,0,1,0,0,0,0,0,84,3,0,1,0,0,3,2601
0,0,0,1,0,1,0,0,0,0,0,0,1396,2,0,0,0,1,5,1895
0,0,1,0,0,1,0,0,0,0,0,0,1703,2,0,1,0,0,2,2189
0,1,0,0,1,0,0,0,0,1,0,0,1439,1,0,0,1,0,1,1089
0,1,0,0,0,0,1,0,0,0,0,0,30,0,0,1,0,0,2,1109
1,0,0,0,0,1,0,0,0,0,0,0,378,0,1,0,0,0,3,1328
1,0,0,0,0,0,1,0,0,0,0,0,92,1,0,1,0,0,3,2298
0,0,1,0,0,1,0,0,0,0,0,0,1007,1,0,1,0,0,7,1986
1,0,0,0,0,0,1,0,0,0,0,0,63,0,0,0,1,0,4,1381
1,0,0,0,0,0,1,0,0,0,0,0,60,0,0,1,0,0,7,1764
0,1,0,0,1,0,0,0,0,0,1,0,5498,3,1,0,0,0,7,4658
0,0,1,0,1,0,0,0,0,0,1,0,8858,0,0,0,1,0,6,3875
0,0,0,1,0,1,0,0,0,0,0,0,879,0,0,1,0,0,3,1536
0,0,1,0,1,0,0,0,0,1,0,0,8590,0,1,0,0,0,5,3191
1,0,0,0,1,0,0,0,0,1,0,0,911,3,0,0,1,0,3,3129
1,0,0,0,0,0,1,0,0,0,0,0,35,1,0,1,0,0,6,2294
0,0,1,0,0,1,0,0,0,0,0,0,1096,3,0,1,0,0,5,2273
0,1,0,0,0,0,1,0,0,0,0,0,43,2,0,0,1,0,2,1266
0,0,0,1,0,1,0,0,0,0,0,0,1491,2,0,1,0,0,3,2578
1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,1,2,1513
0,1,0,0,1,0,0,0,0,1,0,0,5132,0,0,0,0,1,7,2445
0,0,0,1,0,0,1,0,0,0,0,0,94,2,0,0,0,1,2,1771
1,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,1,1,1335
0,1,0,0,0,0,1,0,0,0,0,0,56,1,0,0,0,1,7,808
0,0,1,0,1,0,0,0,0,0,1,0,9734,3,1,0,0,0,7,5444
1,0,0,0,1,0,0,0,1,0,0,0,1092,1,0,1,0,0,6,2052
1,0,0,0,1,0,0,0,0,0,0,1,9363,2,0,1,0,0,4,5425
0,1,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,1,5,1100
0,0,0,1,0,0,1,0,0,0,0,0,24,3,1,0,0,0,3,2053
0,0,1,0,1,0,0,0,1,0,0,0,4407,3,1,0,0,0,7,2922
1,0,0,0,0,1,0,0,0,0,0,0,1468,0,0,1,0,0,3,2160
0,0,1,0,1,0,0,1,0,0,0,0,5098,3,0,1,0,0,5,4963
0,1,0,0,1,0,0,0,0,0,1,0,4055,1,0,1,0,0,1,2207
0,1,0,0,1,0,0,0,0,0,0,1,352,1,0,0,1,0,5,1073
0,0,0,1,1,0,0,0,1,0,0,0,4273,1,0,0,1,0,6,2177
0,1,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,1,4,1613
0,1,0,0,1,0,0,0,0,0,1,0,1769,2,1,0,0,0,7,2519
1,0,0,0,0,0,1,0,0,0,0,0,43,1,0,1,0,0,4,1786
0,0,1,0,1,0,0,0,0,0,1,0,6372,1,0,0,1,0,7,3529
0,0,0,1,0,1,0,0,0,0,0,0,1251,0,0,0,1,0,6,1311
0,0,0,1,1,0,0,1,0,0,0,0,6063,1,0,0,1,0,7,2819
1,0,0,0,1,0,0,0,0,1,0,0,8744,2,0,0,1,0,7,3404
0,1,0,0,1,0,0,0,0,0,1,0,1574,0,0,0,0,1,5,1721
1,0,0,0,0,1,0,0,0,0,0,0,1672,3,0,1,0,0,3,2188
1,0,0,0,0,0,1,0,0,0,0,0,98,0,0,1,0,0,2,1802
0,1,0,0,1,0,0,1,0,0,0,0,7287,2,0,0,1,0,6,3613
0,0,0,1,0,0,1,0,0,0,0,0,29,2,1,0,0,0,7,2186
0,0,0,1,1,0,0,0,0,1,0,0,508,3,0,1,0,0,6,2676
1,0,0,0,1,0,0,0,1,0,0,0,1995,1,1,0,0,0,3,1183
0,0,0,1,1,0,0,0,0,0,1,0,1800,3,0,1,0,0,3,3579
0,1,0,0,0,0,1,0,0,0,0,0,98,2,0,1,0,0,7,1915
1,0,0,0,0,0,1,0,0,0,0,0,22,2,1,0,0,0,4,2370
0,0,0,1,1,0,0,0,0,0,0,1,3913,3,1,0,0,0,6,5238
0,0,0,1,0,0,1,0,0,0,0,0,44,0,0,0,1,0,1,1022
0,0,1,0,0,1,0,0,0,0,0,0,1598,0,0,0,0,1,1,1074
1,0,0,0,1,0,0,0,0,0,0,1,5677,2,0,0,0,1,2,4385
0,0,1,0,0,0,1,0,0,0,0,0,83,0,0,0,1,0,7,1618
1,0,0,0,1,0,0,0,1,0,0,0,667,0,0,0,1,0,4,1499
0,0,0,1,1,0,0,1,0,0,0,0,7330,3,0,1,0,0,5,3780
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1873
0,0,0,1,0,0,1,0,0,0,0,0,66,2,0,0,0,1,7,2272
0,0,1,0,0,0,1,0,0,0,0,0,27,0,1,0,0,0,3,1599
1,0,0,0,0,1,0,0,0,0,0,0,1981,2,0,1,0,0,1,2310
0,0,0,1,1,0,0,1,0,0,0,0,5743,1,0,0,0,1,3,2817
0,1,0,0,0,1,0,0,0,0,0,0,1338,2,1,0,0,0,3,2091
1,0,0,0,0,0,1,0,0,0,0,0,90,2,0,1,0,0,2,2143
0,0,1,0,0,1,0,0,0,0,0,0,1182,3,0,0,0,1,5,3689
0,0,0,1,0,1,0,0,0,0,0,0,347,3,0,1,0,0,3,2133
0,0,0,1,0,1,0,0,0,0,0,0,1286,1,0,0,0,1,4,1458
0,1,0,0,1,0,0,1,0,0,0,0,2948,0,0,0,0,1,4,1903
0,0,0,1,0,0,1,0,0,0,0,0,53,0,0,0,0,1,7,1594
0,0,0,1,1,0,0,0,0,1,0,0,2677,0,0,0,0,1,2,1594
0,1,0,0,0,1,0,0,0,0,0,0,626,2,0,0,0,1,6,1755
1,0,0,0,0,1,0,0,0,0,0,0,726,3,1,0,0,0,7,3399
0,0,0,1,0,1,0,0,0,0,0,0,48,2,1,0,0,0,3,1567
0,0,0,1,1,0,0,0,0,1,0,0,6711,1,0,1,0,0,3,2344
1,0,0,0,0,0,1,0,0,0,0,0,46,3,0,1,0,0,6,2790
0,0,0,1,0,0,1,0,0,0,0,0,88,2,0,0,0,1,5,2067
1,0,0,0,0,0,1,0,0,0,0,0,85,1,0,1,0,0,4,2118
1,0,0,0,0,0,1,0,0,0,0,0,82,2,0,1,0,0,5,2791
1,0,0,0,0,1,0,0,0,0,0,0,1972,2,1,0,0,0,7,2798
0,0,0,1,0,1,0,0,0,0,0,0,1080,3,0,0,1,0,3,2861
1,0,0,0,1,0,0,0,0,0,1,0,9670,3,0,0,1,0,2,5411
0,1,0,0,0,0,1,0,0,0,0,0,32,3,0,1,0,0,2,2310
0,0,0,1,0,0,1,0,0,0,0,0,99,3,0,0,0,1,1,2349
0,0,1,0,0,0,1,0,0,0,0,0,85,0,1,0,0,0,5,1302
0,1,0,0,1,0,0,0,0,1,0,0,9996,3,0,0,0,1,1,3538
0,1,0,0,1,0,0,0,1,0,0,0,6992,1,0,1,0,0,1,752
0,0,1,0,0,0,1,0,0,0,0,0,72,2,1,0,0,0,2,2160
0,0,0,1,1,0,0,1,0,0,0,0,4202,2,1,0,0,0,2,2799
0,0,1,0,1,0,0,0,0,0,1,0,5546,0,1,0,0,0,7,3804
0,1,0,0,0,1,0,0,0,0,0,0,1277,2,0,1,0,0,4,2214
0,0,0,1,0,0,1,0,0,0,0,0,65,0,0,1,0,0,7,2166
0,0,1,0,0,0,1,0,0,0,0,0,93,2,0,0,0,1,3,1966
0,0,1,0,0,1,0,0,0,0,0,0,263,0,0,1,0,0,2,1524
0,1,0,0,1,0,0,1,0,0,0,0,8347,0,0,1,0,0,4,2789
1,0,0,0,0,1,0,0,0,0,0,0,1376,3,1,0,0,0,3,2499
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1687
0,0,1,0,0,1,0,0,0,0,0,0,870,0,1,0,0,0,4,1450
0,0,1,0,1,0,0,0,0,1,0,0,8216,1,0,1,0,0,7,2534
0,1,0,0,1,0,0,0,0,0,0,1,3627,3,0,0,1,0,6,2930
0,0,1,0,0,0,1,0,0,0,0,0,86,0,0,0,1,0,6,1194
0,1,0,0,0,1,0,0,0,0,0,0,376,2,1,0,0,0,5,2354
0,1,0,0,0,1,0,0,0,0,0,0,820,3,0,0,1,0,7,2852
1,0,0,0,1,0,0,0,0,1,0,0,4411,1,1,0,0,0,7,2992
0,0,0,1,0,0,1,0,0,0,0,0,68,2,0,0,0,1,1,1472
0,1,0,0,0,1,0,0,0,0,0,0,1777,1,0,0,0,1,3,1043
0,0,0,1,0,1,0,0,0,0,0,0,1300,3,0,0,0,1,3,3671
0,0,1,0,1,0,0,1,0,0,0,0,5513,0,0,1,0,0,3,2774
1,0,0,0,0,1,0,0,0,0,0,0,644,1,1,0,0,0,1,1587
1,0,0,0,0,0,1,0,0,0,0,0,94,0,1,0,0,0,6,2467
0,0,0,1,1,0,0,0,0,0,0,1,6804,1,1,0,0,0,6,4231
1,0,0,0,0,0,1,0,0,0,0,0,54,1,1,0,0,0,4,1922
0,0,1,0,0,0,1,0,0,0,0,0,49,1,0,0,0,1,3,1506
0,0,1,0,0,0,1,0,0,0,0,0,53,3,0,0,0,1,1,2534
0,1,0,0,1,0,0,0,0,1,0,0,695,2,0,0,1,0,3,2005
0,0,1,0,1,0,0,0,0,0,0,1,1652,0,0,0,0,1,7,1537
0,0,0,1,1,0,0,0,0,1,0,0,8271,1,0,0,1,0,7,2943
1,0,0,0,0,1,0,0,0,0,0,0,1961,0,0,0,1,0,2,1414
1,0,0,0,1,0,0,0,0,0,1,0,885,3,0,0,0,1,1,3147
0,0,1,0,0,0,1,0,0,0,0,0,93,2,0,0,0,1,5,1505
0,0,0,1,1,0,0,0,0,0,1,0,5415,0,0,1,0,0,3,2796
1,0,0,0,0,1,0,0,0,0,0,0,390,0,0,1,0,0,6,2321
0,0,1,0,0,0,1,0,0,0,0,0,64,2,0,0,0,1,1,1396
1,0,0,0,0,1,0,0,0,0,0,0,30,1,0,0,0,1,1,1284
0,1,0,0,1,0,0,0,1,0,0,0,1776,2,0,1,0,0,2,2238
1,0,0,0,0,1,0,0,0,0,0,0,815,3,0,0,1,0,6,3218
1,0,0,0,1,0,0,0,0,0,0,1,217,2,0,0,1,0,6,3142
1,0,0,0,1,0,0,1,0,0,0,0,9469,1,0,1,0,0,3,5462
1,0,0,0,0,0,1,0,0,0,0,0,77,3,0,1,0,0,5,2357
0,0,1,0,0,1,0,0,0,0,0,0,1669,3,0,1,0,0,7,2465
0,0,0,1,0,0,1,0,0,0,0,0,94,3,0,0,1,0,3,2881
0,1,0,0,0,1,0,0,0,0,0,0,847,2,1,0,0,0,5,2432
1,0,0,0,1,0,0,0,1,0,0,0,6811,3,0,1,0,0,1,2725
0,1,0,0,1,0,0,0,0,1,0,0,779,3,1,0,0,0,7,3464
0,0,1,0,0,0,1,0,0,0,0,0,85,3,0,0,1,0,7,3475
0,0,1,0,0,0,1,0,0,0,0,0,76,1,0,1,0,0,5,1279
0,0,0,1,1,0,0,0,0,0,0,1,1992,3,0,0,0,1,4,3265
0,0,1,0,0,0,1,0,0,0,0,0,15,3,0,0,0,1,4,2434
0,0,1,0,0,0,1,0,0,0,0,0,35,1,0,1,0,0,6,2142
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1593
0,1,0,0,0,0,1,0,0,0,0,0,60,3,0,0,1,0,5,1850
0,0,1,0,0,0,1,0,0,0,0,0,69,3,0,0,1,0,7,2077
1,0,0,0,1,0,0,0,0,1,0,0,5914,1,1,0,0,0,5,2837
0,1,0,0,0,1,0,0,0,0,0,0,733,2,1,0,0,0,1,1279
0,0,0,1,0,0,1,0,0,0,0,0,47,2,0,0,1,0,5,1586
0,0,1,0,0,1,0,0,0,0,0,0,605,1,0,1,0,0,4,1609
1,0,0,0,0,1,0,0,0,0,0,0,614,3,0,0,1,0,4,2552
0,1,0,0,0,0,1,0,0,0,0,0,49,2,1,0,0,0,5,1778
0,0,1,0,0,1,0,0,0,0,0,0,1669,1,0,0,1,0,6,1991
0,1,0,0,0,0,1,0,0,0,0,0,40,1,1,0,0,0,6,1687
0,1,0,0,0,1,0,0,0,0,0,0,378,1,0,0,0,1,1,586
0,0,1,0,0,0,1,0,0,0,0,0,66,1,0,0,0,1,3,1403
0,1,0,0,0,0,1,0,0,0,0,0,48,1,0,0,0,1,4,1263
0,0,1,0,1,0,0,0,0,0,0,1,6066,1,0,0,1,0,5,3685
0,0,0,1,1,0,0,0,0,0,1,0,5869,2,0,0,1,0,3,3537
0,1,0,0,0,1,0,0,0,0,0,0,586,2,0,1,0,0,6,2826
0,0,0,1,1,0,0,0,0,0,1,0,8886,3,0,0,0,1,3,4545
0,0,1,0,0,0,1,0,0,0,0,0,73,2,1,0,0,0,7,2998
0,0,1,0,0,1,0,0,0,0,0,0,1416,0,0,1,0,0,4,1423
0,1,0,0,1,0,0,0,1,0,0,0,574,2,0,0,1,0,3,1000
1,0,0,0,0,0,1,0,0,0,0,0,23,0,0,1,0,0,6,1968
0,1,0,0,0,1,0,0,0,0,0,0,1256,0,0,0,1,0,6,759
0,0,1,0,0,0,1,0,0,0,0,0,24,2,0,0,0,1,5,1955
0,1,0,0,1,0,0,0,1,0,0,0,6393,2,0,0,0,1,6,1543
0,0,1,0,0,0,1,0,0,0,0,0,91,1,0,1,0,0,4,1888
1,0,0,0,0,0,1,0,0,0,0,0,65,0,0,1,0,0,3,1382
0,0,1,0,0,0,1,0,0,0,0,0,57,0,0,0,0,1,3,1476
0,1,0,0,0,1,0,0,0,0,0,0,1077,0,0,0,0,1,2,1083
0,1,0,0,0,0,1,0,0,0,0,0,88,3,0,0,1,0,1,2098
0,0,0,1,0,0,1,0,0,0,0,0,26,3,0,0,0,1,3,2375
0,1,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,7,3153
1,0,0,0,1,0,0,0,0,0,0,1,599,1,0,0,0,1,3,1534
0,0,1,0,0,1,0,0,0,0,0,0,1560,1,1,0,0,0,5,2230
0,1,0,0,1,0,0,1,0,0,0,0,8667,1,0,0,0,1,4,2890
0,0,1,0,0,0,1,0,0,0,0,0,44,2,0,0,1,0,5,2348
0,1,0,0,0,0,1,0,0,0,0,0,50,3,0,1,0,0,1,1511
0,0,0,1,0,1,0,0,0,0,0,0,1155,3,0,0,0,1,1,2937
0,0,1,0,0,1,0,0,0,0,0,0,1927,2,0,0,1,0,5,2464
0,0,1,0,0,1,0,0,0,0,0,0,1225,2,1,0,0,0,2,2183
1,0,0,0,0,0,1,0,0,0,0,0,97,3,0,0,1,0,6,2259
1,0,0,0,0,1,0,0,0,0,0,0,774,3,0,0,0,1,5,2269
0,1,0,0,1,0,0,1,0,0,0,0,7684,1,1,0,0,0,5,3747
0,1,0,0,0,0,1,0,0,0,0,0,30,2,0,1,0,0,7,2167
0,0,0,1,0,0,1,0,0,0,0,0,27,1,1,0,0,0,3,1829
0,0,1,0,1,0,0,0,0,0,0,1,5781,2,1,0,0,0,6,4933
0,0,1,0,1,0,0,0,1,0,0,0,7427,2,1,0,0,0,4,2369
1,0,0,0,1,0,0,1,0,0,0,0,3436,3,1,0,0,0,6,4040
0,0,1,0,0,1,0,0,0,0,0,0,1197,3,0,0,1,0,3,2794
0,0,0,1,1,0,0,0,0,1,0,0,6130,0,1,0,0,0,7,2617
0,0,1,0,0,1,0,0,0,0,0,0,952,0,1,0,0,0,5,1948
0,1,0,0,1,0,0,0,1,0,0,0,5351,2,0,0,1,0,2,1374
0,0,1,0,0,1,0,0,0,0,0,0,233,2,0,1,0,0,1,1438
0,1,0,0,0,1,0,0,0,0,0,0,1960,1,0,1,0,0,5,1877
0,0,1,0,0,1,0,0,0,0,0,0,465,2,0,1,0,0,4,2262
1,0,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,1,7,1250
0,1,0,0,1,0,0,0,0,1,0,0,8052,3,0,0,0,1,7,3589
0,0,1,0,0,1,0,0,0,0,0,0,1934,2,0,0,0,1,4,2053
0,1,0,0,0,0,1,0,0,0,0,0,61,2,1,0,0,0,3,1630
0,0,0,1,1,0,0,1,0,0,0,0,8304,2,0,1,0,0,6,4464
0,1,0,0,0,1,0,0,0,0,0,0,1529,2,0,0,1,0,2,2449
0,0,0,1,0,1,0,0,0,0,0,0,1878,2,0,0,0,1,7,2107
0,1,0,0,0,1,0,0,0,0,0,0,438,1,0,0,1,0,4,699
0,1,0,0,1,0,0,0,1,0,0,0,9872,1,0,0,0,1,7,1052
0,1,0,0,1,0,0,1,0,0,0,0,6741,3,0,1,0,0,4,5005
0,0,1,0,1,0,0,0,0,0,0,1,1568,0,0,0,1,0,6,2450
0,0,1,0,0,1,0,0,0,0,0,0,866,0,0,0,1,0,6,1539
1,0,0,0,1,0,0,1,0,0,0,0,4240,2,0,0,0,1,5,3831
0,1,0,0,0,0,1,0,0,0,0,0,24,3,1,0,0,0,2,2556
1,0,0,0,0,1,0,0,0,0,0,0,1550,1,1,0,0,0,5,2317
0,0,1,0,1,0,0,0,0,1,0,0,3477,0,0,1,0,0,5,1681
0,1,0,0,1,0,0,0,0,0,1,0,3514,0,0,1,0,0,4,2542
0,0,1,0,0,1,0,0,0,0,0,0,1601,2,0,1,0,0,4,2207
0,0,1,0,0,0,1,0,0,0,0,0,86,1,0,0,0,1,6,1605
0,0,1,0,1,0,0,0,0,1,0,0,9258,2,1,0,0,0,7,4270
0,0,1,0,0,1,0,0,0,0,0,0,1328,1,0,1,0,0,7,1901
0,0,0,1,0,0,1,0,0,0,0,0,92,2,0,0,0,1,2,1875
0,0,1,0,0,0,1,0,0,0,0,0,30,0,0,1,0,0,3,1234
0,0,1,0,1,0,0,0,0,0,1,0,2537,0,1,0,0,0,3,2029
0,0,0,1,0,0,1,0,0,0,0,0,87,2,0,1,0,0,2,1555
0,0,0,1,0,0,1,0,0,0,0,0,20,1,1,0,0,0,3,1794
0,0,1,0,0,1,0,0,0,0,0,0,448,0,0,1,0,0,3,1767
0,0,1,0,0,1,0,0,0,0,0,0,668,2,0,0,0,1,5,1474
0,1,0,0,0,0,1,0,0,0,0,0,16,3,0,0,0,1,4,2109
0,0,0,1,1,0,0,0,0,0,1,0,7878,0,0,0,0,1,3,3180
1,0,0,0,1,0,0,0,1,0,0,0,7510,1,0,0,1,0,1,1024
0,0,0,1,1,0,0,0,0,1,0,0,9513,2,0,0,1,0,4,3953
1,0,0,0,0,0,1,0,0,0,0,0,15,3,1,0,0,0,1,2306
0,0,0,1,0,1,0,0,0,0,0,0,593,2,0,1,0,0,7,2176
0,0,1,0,0,1,0,0,0,0,0,0,146,0,1,0,0,0,7,2114
0,0,0,1,0,0,1,0,0,0,0,0,76,3,0,0,1,0,4,2940
0,1,0,0,1,0,0,0,0,1,0,0,7191,1,0,1,0,0,1,2479
0,0,0,1,0,0,1,0,0,0,0,0,74,2,0,0,1,0,5,2164
1,0,0,0,1,0,0,0,0,1,0,0,6425,2,1,0,0,0,4,3586
0,0,0,1,1,0,0,0,0,0,0,1,4684,2,1,0,0,0,7,3600
0,0,1,0,1,0,0,0,0,0,1,0,2217,1,0,1,0,0,5,1914
1,0,0,0,1,0,0,1,0,0,0,0,8713,0,1,0,0,0,4,4887
0,0,1,0,0,1,0,0,0,0,0,0,614,0,0,0,1,0,7,1110
0,0,0,1,1,0,0,0,0,1,0,0,2703,0,0,0,1,0,1,1575
0,1,0,0,1,0,0,0,0,0,1,0,7491,2,0,1,0,0,2,3312
0,1,0,0,1,0,0,1,0,0,0,0,5944,1,0,1,0,0,2,3367
0,0,1,0,0,0,1,0,0,0,0,0,17,3,0,0,1,0,5,1999
0,0,0,1,1,0,0,0,1,0,0,0,1824,2,1,0,0,0,1,1651
1,0,0,0,0,1,0,0,0,0,0,0,580,1,0,1,0,0,3,2325
0,0,0,1,0,0,1,0,0,0,0,0,60,3,0,0,0,1,3,2106
0,0,0,1,0,0,1,0,0,0,0,0,87,0,0,0,1,0,2,1341
0,1,0,0,1,0,0,0,0,0,0,1,7874,1,1,0,0,0,3,4663
0,1,0,0,0,1,0,0,0,0,0,0,1318,0,0,0,1,0,4,877
0,0,0,1,1,0,0,1,0,0,0,0,2851,2,0,0,1,0,7,2901
1,0,0,0,1,0,0,0,0,0,1,0,9486,0,1,0,0,0,3,3656
